"country_name","sub_country_name","set_description","set_text","set_designer","set_start_year","set_start_month","set_start_day","set_end_year","set_end_month","set_end_day","set_perf_info","set_type_number","set_watermark_number","sg_number","stamp_prefix","stamp_sg_number","stamp_pre_suffix","stamp_suffix","stamp_description","variety_description","stamp_issue_price","stamp_type_number","stamp_unused","stamp_used","variety_flag"
"Great Britain","Great Britain","NULL","The 1s. and 10d. are on “Dickinson” paper with “silk” threads. The 6d. is on paper watermarked V R in single-lined letters, W 13, which may be found in four ways—upright, inverted, upright reversed, and inverted reversed. In this listing the reversed watermark is taken to be ‘normal’.[gap]The die numbers are indicated on the base of the bust. Only Die 1 (1 W W) of the 6d. was used for the adhesive stamps. The 10d. is from Die 1 (W.W.1 on stamps), and Dies 2 to 4 (2W.W., 3W.W. and 4W.W.) but the number and letters on stamps from Die 1 are seldom clear and many specimens are known without any trace of them. Because of this the stamp we previously listed as “No die number” has been deleted. That they are from Die 1 is proved by the existence of blocks showing stamps with and without the die number. The 1s. is from Dies 1 and 2 (W.W.1, W.W.2).[gap]The normal arrangement of the “silk” threads in the paper was in pairs running down each vertical row of the sheets, the space between the threads of each pair being approximately 5 mm and between pairs of threads 20 mm. Varieties due to misplacement of the paper in printing show a single thread on the first stamp from the sheet margin and two threads 20 mm apart on the other stamps of the row. Faulty manufacture is the cause of stamps with a single thread in the middle.[gap]Through bad spacing of the impressions, which were handstruck, all values may be found with two impressions more or less overlapping. Owing to the small margin allowed for variation of spacing, specimens with good margins on all sides are not common.[gap]Double impressions are known of all values.[gap]Later printings of the 6d. had the gum tinted green to enable the printer to distinguish the gummed side of the paper.[gap]","Primary die engraved at the Royal Mint by William Wyon. Stamps printed at Somerset House","1847","NULL","NULL","1854","NULL","NULL","mperf (For paper and wmk see footnote)","NULL","NULL","60","NULL","60","NULL","NULL","purple","NULL","6d.","NULL","18000.00","1000.00","S"
"Great Britain","Great Britain","NULL","The 1s. and 10d. are on “Dickinson” paper with “silk” threads. The 6d. is on paper watermarked V R in single-lined letters, W 13, which may be found in four ways—upright, inverted, upright reversed, and inverted reversed. In this listing the reversed watermark is taken to be ‘normal’.[gap]The die numbers are indicated on the base of the bust. Only Die 1 (1 W W) of the 6d. was used for the adhesive stamps. The 10d. is from Die 1 (W.W.1 on stamps), and Dies 2 to 4 (2W.W., 3W.W. and 4W.W.) but the number and letters on stamps from Die 1 are seldom clear and many specimens are known without any trace of them. Because of this the stamp we previously listed as “No die number” has been deleted. That they are from Die 1 is proved by the existence of blocks showing stamps with and without the die number. The 1s. is from Dies 1 and 2 (W.W.1, W.W.2).[gap]The normal arrangement of the “silk” threads in the paper was in pairs running down each vertical row of the sheets, the space between the threads of each pair being approximately 5 mm and between pairs of threads 20 mm. Varieties due to misplacement of the paper in printing show a single thread on the first stamp from the sheet margin and two threads 20 mm apart on the other stamps of the row. Faulty manufacture is the cause of stamps with a single thread in the middle.[gap]Through bad spacing of the impressions, which were handstruck, all values may be found with two impressions more or less overlapping. Owing to the small margin allowed for variation of spacing, specimens with good margins on all sides are not common.[gap]Double impressions are known of all values.[gap]Later printings of the 6d. had the gum tinted green to enable the printer to distinguish the gummed side of the paper.[gap]","Primary die engraved at the Royal Mint by William Wyon. Stamps printed at Somerset House","1847","NULL","NULL","1854","NULL","NULL","mperf (For paper and wmk see footnote)","NULL","NULL","61","NULL","61","NULL","NULL","violet","NULL","6d.","NULL","30000.00","4000.00","S"
"Great Britain","Great Britain","No corner letters.","NULL","NULL","1855","NULL","NULL","1857","NULL","NULL","NULL","NULL","NULL","62 a","NULL","62","NULL","a","carmine (shades)","Paper slightly blued","4d.","14","9000.00","425.00","V"
"Great Britain","Great Britain","No corner letters.","NULL","NULL","1855","NULL","NULL","1857","NULL","NULL","NULL","NULL","NULL","62 b","NULL","62","NULL","b","carmine (shades)","White paper","4d.","14","-1","1100.00","V"
"Great Britain","Great Britain","No corner letters.","NULL","NULL","1855","NULL","NULL","1857","NULL","NULL","NULL","NULL","NULL","62 s","NULL","62","NULL","s","carmine (shades)","Opt. “SPECIMEN” (2, 3)","4d.","14","1150.00","NULL","V"
"Great Britain","Great Britain","No corner letters.","NULL","NULL","1855","NULL","NULL","1857","NULL","NULL","NULL","NULL","NULL","62 Wi","NULL","62","NULL","Wi","carmine (shades)","Watermark inverted","4d.","14","-1","1200.00","V"
"Great Britain","Great Britain","No corner letters.","NULL","NULL","1855","NULL","NULL","1857","NULL","NULL","NULL","NULL","NULL","62","NULL","62","NULL","NULL","carmine (shades)","NULL","4d.","14","8500.00","425.00","S"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","63 a","NULL","63","NULL","a","carmine (shades)","White paper","4d.","14","10500.00","NULL","V"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","63 s","NULL","63","NULL","s","carmine (shades)","Opt. “SPECIMEN” (2)","4d.","14","1050.00","NULL","V"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","63 Wi","NULL","63","NULL","Wi","carmine (shades)","Watermark inverted","4d.","14","-1","1200.00","V"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","63","NULL","63","NULL","NULL","carmine (shades)","NULL","4d.","14","12500.00","550.00","S"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","64 a","NULL","64","NULL","a","pale carmine","Stamp printed double","4d.","14","-0","-1","V"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","64 s","NULL","64","NULL","s","pale carmine","Opt. “SPECIMEN” (2)","4d.","14","1050.00","NULL","V"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","64 Wi","NULL","64","NULL","Wi","pale carmine","Watermark inverted","4d.","14","-1","1100.00","V"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","64","NULL","64","NULL","NULL","pale carmine","NULL","4d.","14","10000.00","425.00","S"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","65 s","NULL","65","NULL","s","rose or deep rose","Opt. “SPECIMEN” (4)","4d.","14","1800.00","NULL","V"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","65 Wi","NULL","65","NULL","Wi","rose or deep rose","Watermark inverted","4d.","14","-0","-1","V"
"Great Britain","Great Britain","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","65","NULL","65","NULL","NULL","rose or deep rose","NULL","4d.","14","10000.00","450.00","S"
"Great Britain","Great Britain","NULL","*62/6b For well-centred, lightly used +125%[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","66 a","NULL","66","NULL","a","rose-carmine","Rose","4d.","14","1700.00","140.00","V"
"Great Britain","Great Britain","NULL","*62/6b For well-centred, lightly used +125%[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","66 aWi","NULL","66","NULL","aWi","rose-carmine","Watermark inverted","4d.","14","4750.00","375.00","V"
"Great Britain","Great Britain","NULL","*62/6b For well-centred, lightly used +125%[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","66 aWj","NULL","66","NULL","aWj","rose-carmine","Watermark inverted and reversed","4d.","14","NULL","NULL","V"
"Great Britain","Great Britain","NULL","*62/6b For well-centred, lightly used +125%[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","66 b","NULL","66","NULL","b","rose-carmine","Thick glazed paper","4d.","14","6500.00","350.00","V"
"Great Britain","Great Britain","NULL","*62/6b For well-centred, lightly used +125%[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","66 bWi","NULL","66","NULL","bWi","rose-carmine","Watermark inverted","4d.","14","NULL","NULL","V"
"Great Britain","Great Britain","NULL","*62/6b For well-centred, lightly used +125%[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","66 s","NULL","66","NULL","s","rose-carmine","Opt. “SPECIMEN” (2, 7)","4d.","14","450.00","NULL","V"
